Date,Open,High,Low,Close,Adj Close,Volume,Equity Return,Market Return
2020-10-23,215.02999877929688,216.27999877929688,213.16000366210932,216.22999572753903,210.4512176513672,18879600,0.0062358011532934,0.0034457613537031
2020-10-26,213.8500061035156,216.33999633789065,208.1000061035156,210.0800018310547,204.46554565429688,37111600,-0.0284420877382908,-0.0185895162945356
2020-10-27,211.58999633789065,214.6699981689453,210.3300018310547,213.25,207.5508575439453,36700300,0.0150896420214727,-0.0030256189119989
2020-10-28,207.6699981689453,208.83999633789065,202.1000061035156,202.67999267578125,197.2633209228516,51195600,-0.0495663411986411,-0.0352878787606047
2020-10-29,204.07000732421875,207.3600006103516,203.3699951171875,204.72000122070312,199.24884033203125,31432600,0.010065324865722,0.0119473308942383
2020-10-30,203.5,204.2899932861328,199.6199951171875,202.47000122070312,197.0589599609375,36953700,-0.0109906806355535,-0.0121295501301756
2020-11-02,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,196.92269897460932,30842200,-0.0006914731832297,0.0123182026012718
2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,200.91311645507807,27512000,0.0202638776598489,0.0177992900964345
2020-11-04,214.0200042724609,218.32000732421875,212.4199981689453,216.38999938964844,210.6069183349609,42311800,0.0482487258717636,0.0220470477016834
2020-11-05,222.0399932861328,224.1199951171875,221.1499938964844,223.2899932861328,217.32254028320312,36080100,0.0318869959322101,0.0194601941389629
2020-11-06,222.259994506836,224.3600006103516,218.02999877929688,223.72000122070312,217.74105834960932,25231900,0.0019257922618649,-0.0002877151874185
2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,212.5534820556641,44395000,-0.0238245204338817,0.0116998892356872
2020-11-10,214.5,216.5,209.72000122070312,211.009994506836,205.3706970214844,44045100,-0.0337928363474122,-0.001399794593191
2020-11-11,212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,210.76266479492188,29440800,0.0262548058298377,0.0076518553187603
2020-11-12,217.2100067138672,219.1100006103516,214.4600067138672,215.44000244140625,209.6823272705078,21593900,-0.0051258486671027,-0.009978532303877
2020-11-13,216.3600006103516,217.4199981689453,214.16000366210932,216.509994506836,210.7237091064453,18621100,0.0049664740443005,0.0136103354090635
2020-11-16,214.8699951171875,217.7400054931641,214.5200042724609,217.22999572753903,211.42449951171875,24953300,0.0033256362477913,0.0116480512400123
2020-11-17,216.1000061035156,217.67999267578125,214.0800018310547,214.4600067138672,208.728515625,24154100,-0.0127515207222677,-0.0047919256980916
2020-11-18,213.6499938964844,215.1699981689453,210.92999267578125,211.0800018310547,205.97671508789065,28372800,-0.0131836348707296,-0.011563829610944
2020-11-19,211.3800048828125,213.02999877929688,209.92999267578125,212.4199981689453,207.2843170166016,24792700,0.0063482997490904,0.0039464424674215
2020-11-20,212.1999969482422,213.2899932861328,210.0,210.38999938964844,205.30337524414065,22843100,-0.0095566408543212,-0.0067925629151801
2020-11-23,210.9499969482422,212.2899932861328,208.16000366210932,210.1100006103516,205.0301513671875,25683500,-0.0013308299321831,0.0056359306172162
2020-11-24,209.58999633789065,214.25,208.8600006103516,213.8600006103516,208.68946838378903,33979700,0.0178477018731166,0.0161616682734162
2020-11-25,215.1100006103516,215.2899932861328,212.4600067138672,213.8699951171875,208.69927978515625,21012900,4.701435795095854e-05,-0.0015844182375249
2020-11-27,214.8500061035156,216.2700042724609,214.0399932861328,215.22999572753903,210.0263519287109,14512200,0.0063587768243418,0.0023969791981541
2020-11-30,214.1000061035156,214.759994506836,210.83999633789065,214.07000732421875,208.8944396972656,33064800,-0.0053893819563628,-0.0045955486401709
2020-12-01,214.509994506836,217.32000732421875,213.3500061035156,216.2100067138672,210.9826812744141,30904500,0.0099966355264158,0.0112711871947761
2020-12-02,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,210.16297912597656,23724500,-0.0038851631967429,0.0017911667548251
2020-12-03,214.6100006103516,216.3800048828125,213.6499938964844,214.2400054931641,209.0603179931641,25120900,-0.0052466953856394,-0.0006241572130915
2020-12-04,214.22000122070312,215.3800048828125,213.17999267578125,214.3600006103516,209.1774139404297,24666000,0.0005601060420727,0.0088362751296118
2020-12-07,214.3699951171875,215.5399932861328,212.9900054931641,214.2899932861328,209.10910034179688,24620000,-0.0003265820976841,-0.0019356376714373
2020-12-08,213.97000122070312,216.9499969482422,212.88999938964844,216.009994506836,210.7875366210937,23284100,0.0080266056166538,0.0027871480653562
2020-12-09,215.16000366210932,215.22999572753903,211.2100067138672,211.8000030517578,206.6793212890625,32440600,-0.0194898398543177,-0.0079492016045985
2020-12-10,211.7700042724609,213.0800018310547,210.3600006103516,210.5200042724609,205.43023681640625,26733300,-0.0060435870645678,-0.0012851080682624
2020-12-11,210.0500030517578,213.32000732421875,209.1100006103516,213.259994506836,208.10400390625,30979400,0.0130154505552817,-0.0012649972997506
2020-12-14,213.1000061035156,216.2100067138672,212.8800048828125,214.1999969482422,209.0212554931641,28798400,0.0044076594861062,-0.0043592589719577
2020-12-15,215.1699981689453,215.4199981689453,212.2400054931641,214.1300048828125,208.9529571533203,27000600,-0.0003267530839512,0.0129212491547088
2020-12-16,214.75,220.1100006103516,214.72000122070312,219.27999877929688,213.9784393310547,35023300,0.0240507827512912,0.001772795166959
2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,214.1150665283203,32515800,0.0006385091773393,0.0057576547533797
2020-12-18,218.58999633789065,219.69000244140625,216.0200042724609,218.58999633789065,213.3051300048828,63354900,-0.0037827161655173,-0.0035111185091528
2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789065,217.2084197998047,37181900,0.0182990901101747,-0.0039062790518439
2020-12-22,222.69000244140625,225.6300048828125,221.8500061035156,223.94000244140625,218.5257873535156,22612200,0.006064993037218,-0.002073092860288
2020-12-23,223.1100006103516,223.5599975585937,220.8000030517578,221.0200042724609,215.67637634277344,18699600,-0.0130392437672932,0.0007458112508249
2020-12-24,221.4199981689453,223.6100006103516,221.1999969482422,222.75,217.3645477294922,10550600,0.0078273356375189,0.0035365890047962
2020-12-28,224.4499969482422,226.02999877929688,223.0200042724609,224.9600067138672,219.5211181640625,17933500,0.009921445134899,0.0087225290211445
2020-12-29,226.3099975585937,227.17999267578125,223.5800018310547,224.1499938964844,218.730712890625,17403200,-0.0036005887727247,-0.0022273805256001
2020-12-30,225.22999572753903,225.6300048828125,221.47000122070312,221.67999267578125,216.32041931152344,20272300,-0.0110194565145811,0.0013415471654707
2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,217.04249572753903,20942100,0.0033379947131839,0.0064388455229198
