contractSymbol,strike,bid,ask,volume,expirationDate,dte,CALL,mark
AAPL231201C00130000,130.0,46.45,47.65,,2023-12-02,0.07123287671232877,True,47.05
AAPL231201C00135000,135.0,41.55,42.45,30.0,2023-12-02,0.07123287671232877,True,42.0
AAPL231201C00140000,140.0,36.55,37.55,11.0,2023-12-02,0.07123287671232877,True,37.05
AAPL231201C00145000,145.0,31.6,32.75,102.0,2023-12-02,0.07123287671232877,True,32.175
AAPL231201C00150000,150.0,27.1,27.4,35.0,2023-12-02,0.07123287671232877,True,27.25
AAPL231201C00155000,155.0,22.2,22.5,10.0,2023-12-02,0.07123287671232877,True,22.35
AAPL231201C00160000,160.0,17.35,17.7,39.0,2023-12-02,0.07123287671232877,True,17.525
AAPL231201C00165000,165.0,12.7,13.0,839.0,2023-12-02,0.07123287671232877,True,12.85
AAPL231201C00170000,170.0,8.5,8.7,230.0,2023-12-02,0.07123287671232877,True,8.6
AAPL231201C00175000,175.0,4.9,5.05,2164.0,2023-12-02,0.07123287671232877,True,4.975
AAPL231201C00180000,180.0,2.23,2.37,4647.0,2023-12-02,0.07123287671232877,True,2.3
AAPL231201C00185000,185.0,0.81,0.88,2200.0,2023-12-02,0.07123287671232877,True,0.845
AAPL231201C00190000,190.0,0.26,0.3,2455.0,2023-12-02,0.07123287671232877,True,0.28
AAPL231201C00195000,195.0,0.1,0.12,347.0,2023-12-02,0.07123287671232877,True,0.11
AAPL231201C00200000,200.0,0.06,0.07,1150.0,2023-12-02,0.07123287671232877,True,0.065
AAPL231201C00205000,205.0,0.03,0.04,119.0,2023-12-02,0.07123287671232877,True,0.035
AAPL231201C00210000,210.0,0.0,0.09,15.0,2023-12-02,0.07123287671232877,True,0.045
AAPL231201C00215000,215.0,0.0,0.02,4.0,2023-12-02,0.07123287671232877,True,0.01
AAPL231201C00220000,220.0,0.0,0.02,2.0,2023-12-02,0.07123287671232877,True,0.01
AAPL231201C00225000,225.0,0.0,0.02,22.0,2023-12-02,0.07123287671232877,True,0.01
AAPL231201C00230000,230.0,0.0,0.07,,2023-12-02,0.07123287671232877,True,0.035
AAPL231201C00235000,235.0,0.0,0.06,102.0,2023-12-02,0.07123287671232877,True,0.03
AAPL231201C00240000,240.0,0.0,0.01,1.0,2023-12-02,0.07123287671232877,True,0.005
AAPL231201C00245000,245.0,0.0,0.06,1.0,2023-12-02,0.07123287671232877,True,0.03
AAPL231201C00265000,265.0,0.0,0.02,,2023-12-02,0.07123287671232877,True,0.01
AAPL231201P00050000,50.0,0.0,0.06,3.0,2023-12-02,0.07123287671232877,False,0.03
AAPL231201P00075000,75.0,0.0,0.03,,2023-12-02,0.07123287671232877,False,0.015
AAPL231201P00090000,90.0,0.0,0.03,1.0,2023-12-02,0.07123287671232877,False,0.015
AAPL231201P00095000,95.0,0.0,0.04,24.0,2023-12-02,0.07123287671232877,False,0.02
AAPL231201P00100000,100.0,0.0,0.04,1.0,2023-12-02,0.07123287671232877,False,0.02
AAPL231201P00105000,105.0,0.0,0.05,8.0,2023-12-02,0.07123287671232877,False,0.025
AAPL231201P00110000,110.0,0.0,0.06,5.0,2023-12-02,0.07123287671232877,False,0.03
AAPL231201P00115000,115.0,0.0,0.07,2.0,2023-12-02,0.07123287671232877,False,0.035
AAPL231201P00120000,120.0,0.01,0.08,101.0,2023-12-02,0.07123287671232877,False,0.045
AAPL231201P00125000,125.0,0.06,0.09,6.0,2023-12-02,0.07123287671232877,False,0.075
AAPL231201P00130000,130.0,0.08,0.11,12.0,2023-12-02,0.07123287671232877,False,0.095
AAPL231201P00135000,135.0,0.09,0.13,236.0,2023-12-02,0.07123287671232877,False,0.11
AAPL231201P00140000,140.0,0.07,0.14,280.0,2023-12-02,0.07123287671232877,False,0.10500000000000001
AAPL231201P00145000,145.0,0.14,0.17,248.0,2023-12-02,0.07123287671232877,False,0.15500000000000003
AAPL231201P00150000,150.0,0.18,0.2,270.0,2023-12-02,0.07123287671232877,False,0.19
AAPL231201P00155000,155.0,0.24,0.27,472.0,2023-12-02,0.07123287671232877,False,0.255
AAPL231201P00160000,160.0,0.4,0.44,16229.0,2023-12-02,0.07123287671232877,False,0.42000000000000004
AAPL231201P00165000,165.0,0.7,0.82,1923.0,2023-12-02,0.07123287671232877,False,0.76
AAPL231201P00170000,170.0,1.42,1.52,3482.0,2023-12-02,0.07123287671232877,False,1.47
AAPL231201P00175000,175.0,2.8,2.87,1637.0,2023-12-02,0.07123287671232877,False,2.835
AAPL231201P00180000,180.0,5.0,5.3,581.0,2023-12-02,0.07123287671232877,False,5.15
AAPL231201P00185000,185.0,8.35,9.35,230.0,2023-12-02,0.07123287671232877,False,8.85
AAPL231201P00190000,190.0,12.85,14.15,35.0,2023-12-02,0.07123287671232877,False,13.5
AAPL231201P00195000,195.0,17.75,18.95,6.0,2023-12-02,0.07123287671232877,False,18.35
AAPL231201P00200000,200.0,23.0,24.05,5.0,2023-12-02,0.07123287671232877,False,23.525
AAPL231201P00230000,230.0,,,,2023-12-02,0.07123287671232877,False,
AAPL231201P00250000,250.0,72.95,73.95,10.0,2023-12-02,0.07123287671232877,False,73.45
AAPL231208C00130000,130.0,46.65,47.7,2.0,2023-12-09,0.09041095890410959,True,47.175
AAPL231208C00140000,140.0,36.3,37.95,2.0,2023-12-09,0.09041095890410959,True,37.125
AAPL231208C00145000,145.0,32.1,32.7,11.0,2023-12-09,0.09041095890410959,True,32.400000000000006
AAPL231208C00150000,150.0,27.2,27.75,11.0,2023-12-09,0.09041095890410959,True,27.475
AAPL231208C00155000,155.0,22.3,22.85,1.0,2023-12-09,0.09041095890410959,True,22.575000000000003
AAPL231208C00160000,160.0,17.55,18.15,64.0,2023-12-09,0.09041095890410959,True,17.85
AAPL231208C00165000,165.0,13.15,13.5,60.0,2023-12-09,0.09041095890410959,True,13.325
AAPL231208C00170000,170.0,8.95,9.25,56.0,2023-12-09,0.09041095890410959,True,9.1
AAPL231208C00175000,175.0,5.5,5.75,564.0,2023-12-09,0.09041095890410959,True,5.625
AAPL231208C00180000,180.0,2.69,2.99,1691.0,2023-12-09,0.09041095890410959,True,2.84
AAPL231208C00185000,185.0,1.04,1.25,3208.0,2023-12-09,0.09041095890410959,True,1.145
AAPL231208C00190000,190.0,0.41,0.53,468.0,2023-12-09,0.09041095890410959,True,0.47
AAPL231208C00195000,195.0,0.16,0.17,2180.0,2023-12-09,0.09041095890410959,True,0.165
AAPL231208C00200000,200.0,0.08,0.09,513.0,2023-12-09,0.09041095890410959,True,0.08499999999999999
AAPL231208C00205000,205.0,0.05,0.06,53.0,2023-12-09,0.09041095890410959,True,0.055
AAPL231208C00210000,210.0,0.02,0.04,171.0,2023-12-09,0.09041095890410959,True,0.03
AAPL231208C00215000,215.0,0.01,0.04,2.0,2023-12-09,0.09041095890410959,True,0.025
AAPL231208C00220000,220.0,0.01,0.04,200.0,2023-12-09,0.09041095890410959,True,0.025
AAPL231208C00225000,225.0,0.0,0.18,23.0,2023-12-09,0.09041095890410959,True,0.09
AAPL231208P00100000,100.0,0.0,0.06,4.0,2023-12-09,0.09041095890410959,False,0.03
AAPL231208P00105000,105.0,0.0,0.07,1.0,2023-12-09,0.09041095890410959,False,0.035
AAPL231208P00110000,110.0,0.0,0.07,1.0,2023-12-09,0.09041095890410959,False,0.035
AAPL231208P00120000,120.0,0.07,0.09,6.0,2023-12-09,0.09041095890410959,False,0.08
AAPL231208P00125000,125.0,0.0,0.13,128.0,2023-12-09,0.09041095890410959,False,0.065
AAPL231208P00130000,130.0,0.1,0.15,11.0,2023-12-09,0.09041095890410959,False,0.125
AAPL231208P00135000,135.0,0.12,0.15,18.0,2023-12-09,0.09041095890410959,False,0.135
AAPL231208P00140000,140.0,0.15,0.18,41.0,2023-12-09,0.09041095890410959,False,0.16499999999999998
AAPL231208P00145000,145.0,0.18,0.21,50.0,2023-12-09,0.09041095890410959,False,0.195
AAPL231208P00150000,150.0,0.13,0.27,199.0,2023-12-09,0.09041095890410959,False,0.2
AAPL231208P00155000,155.0,0.23,0.38,232.0,2023-12-09,0.09041095890410959,False,0.305
AAPL231208P00160000,160.0,0.55,0.6,548.0,2023-12-09,0.09041095890410959,False,0.575
AAPL231208P00165000,165.0,0.98,1.02,1563.0,2023-12-09,0.09041095890410959,False,1.0
AAPL231208P00170000,170.0,1.69,1.86,383.0,2023-12-09,0.09041095890410959,False,1.775
AAPL231208P00175000,175.0,3.2,3.3,255.0,2023-12-09,0.09041095890410959,False,3.25
AAPL231208P00180000,180.0,5.1,6.05,313.0,2023-12-09,0.09041095890410959,False,5.574999999999999
AAPL231208P00185000,185.0,8.55,9.35,275.0,2023-12-09,0.09041095890410959,False,8.95
AAPL231208P00190000,190.0,12.9,13.95,15.0,2023-12-09,0.09041095890410959,False,13.425
AAPL231208P00200000,200.0,22.55,24.85,16.0,2023-12-09,0.09041095890410959,False,23.700000000000003
AAPL231215C00065000,65.0,111.35,112.4,2.0,2023-12-16,0.1095890410958904,True,111.875
AAPL231215C00070000,70.0,106.3,107.35,40.0,2023-12-16,0.1095890410958904,True,106.82499999999999
AAPL231215C00075000,75.0,101.35,102.5,1.0,2023-12-16,0.1095890410958904,True,101.925
AAPL231215C00080000,80.0,96.35,97.55,2.0,2023-12-16,0.1095890410958904,True,96.94999999999999
AAPL231215C00085000,85.0,91.4,92.55,410.0,2023-12-16,0.1095890410958904,True,91.975
AAPL231215C00090000,90.0,86.45,87.6,5.0,2023-12-16,0.1095890410958904,True,87.025
AAPL231215C00095000,95.0,81.55,82.6,1.0,2023-12-16,0.1095890410958904,True,82.07499999999999
AAPL231215C00100000,100.0,76.55,77.65,11.0,2023-12-16,0.1095890410958904,True,77.1
AAPL231215C00105000,105.0,71.7,72.7,10.0,2023-12-16,0.1095890410958904,True,72.2
AAPL231215C00110000,110.0,66.65,67.8,1.0,2023-12-16,0.1095890410958904,True,67.225
AAPL231215C00115000,115.0,61.6,62.7,3.0,2023-12-16,0.1095890410958904,True,62.150000000000006
AAPL231215C00120000,120.0,56.75,57.9,21.0,2023-12-16,0.1095890410958904,True,57.325
AAPL231215C00125000,125.0,51.7,52.75,2.0,2023-12-16,0.1095890410958904,True,52.225
AAPL231215C00130000,130.0,46.8,48.0,91.0,2023-12-16,0.1095890410958904,True,47.4
AAPL231215C00135000,135.0,41.8,42.95,41.0,2023-12-16,0.1095890410958904,True,42.375
AAPL231215C00140000,140.0,37.05,38.15,24.0,2023-12-16,0.1095890410958904,True,37.599999999999994
AAPL231215C00145000,145.0,32.45,32.75,37.0,2023-12-16,0.1095890410958904,True,32.6
AAPL231215C00150000,150.0,27.55,27.9,28.0,2023-12-16,0.1095890410958904,True,27.725
AAPL231215C00155000,155.0,22.75,23.05,54.0,2023-12-16,0.1095890410958904,True,22.9
AAPL231215C00160000,160.0,18.1,18.35,233.0,2023-12-16,0.1095890410958904,True,18.225
AAPL231215C00165000,165.0,13.65,13.9,262.0,2023-12-16,0.1095890410958904,True,13.775
AAPL231215C00170000,170.0,9.6,9.75,809.0,2023-12-16,0.1095890410958904,True,9.675
AAPL231215C00175000,175.0,6.1,6.25,3909.0,2023-12-16,0.1095890410958904,True,6.175
AAPL231215C00180000,180.0,3.4,3.5,7893.0,2023-12-16,0.1095890410958904,True,3.45
AAPL231215C00185000,185.0,1.58,1.64,11644.0,2023-12-16,0.1095890410958904,True,1.6099999999999999
AAPL231215C00190000,190.0,0.59,0.67,23558.0,2023-12-16,0.1095890410958904,True,0.63
AAPL231215C00195000,195.0,0.26,0.28,2245.0,2023-12-16,0.1095890410958904,True,0.27
AAPL231215C00200000,200.0,0.12,0.13,2661.0,2023-12-16,0.1095890410958904,True,0.125
AAPL231215C00205000,205.0,0.07,0.08,1801.0,2023-12-16,0.1095890410958904,True,0.07500000000000001
AAPL231215C00210000,210.0,0.05,0.06,2862.0,2023-12-16,0.1095890410958904,True,0.055
AAPL231215C00215000,215.0,0.03,0.04,246.0,2023-12-16,0.1095890410958904,True,0.035
AAPL231215C00220000,220.0,0.02,0.03,63.0,2023-12-16,0.1095890410958904,True,0.025
AAPL231215C00225000,225.0,0.01,0.03,361.0,2023-12-16,0.1095890410958904,True,0.02
AAPL231215C00230000,230.0,0.01,0.07,443.0,2023-12-16,0.1095890410958904,True,0.04
AAPL231215C00235000,235.0,0.01,0.07,80.0,2023-12-16,0.1095890410958904,True,0.04
AAPL231215C00240000,240.0,0.0,0.02,939.0,2023-12-16,0.1095890410958904,True,0.01
AAPL231215C00245000,245.0,0.0,0.01,5.0,2023-12-16,0.1095890410958904,True,0.005
AAPL231215C00250000,250.0,0.0,0.01,96.0,2023-12-16,0.1095890410958904,True,0.005
AAPL231215C00255000,255.0,0.0,0.17,60.0,2023-12-16,0.1095890410958904,True,0.085
AAPL231215C00260000,260.0,0.0,0.18,5.0,2023-12-16,0.1095890410958904,True,0.09
AAPL231215C00265000,265.0,0.0,0.17,6.0,2023-12-16,0.1095890410958904,True,0.085
AAPL231215C00270000,270.0,0.0,0.16,7.0,2023-12-16,0.1095890410958904,True,0.08
AAPL231215C00275000,275.0,0.0,0.17,14.0,2023-12-16,0.1095890410958904,True,0.085
AAPL231215C00280000,280.0,0.0,0.04,230.0,2023-12-16,0.1095890410958904,True,0.02
AAPL231215C00285000,285.0,0.0,0.01,40.0,2023-12-16,0.1095890410958904,True,0.005
AAPL231215C00290000,290.0,0.0,0.01,1.0,2023-12-16,0.1095890410958904,True,0.005
AAPL231215C00295000,295.0,0.0,0.01,8.0,2023-12-16,0.1095890410958904,True,0.005
AAPL231215P00065000,65.0,0.0,0.02,1094.0,2023-12-16,0.1095890410958904,False,0.01
AAPL231215P00070000,70.0,0.0,0.02,103.0,2023-12-16,0.1095890410958904,False,0.01
AAPL231215P00075000,75.0,0.0,0.03,991.0,2023-12-16,0.1095890410958904,False,0.015
AAPL231215P00080000,80.0,0.01,0.04,1880.0,2023-12-16,0.1095890410958904,False,0.025
AAPL231215P00085000,85.0,0.0,0.05,11733.0,2023-12-16,0.1095890410958904,False,0.025
AAPL231215P00090000,90.0,0.0,0.06,572.0,2023-12-16,0.1095890410958904,False,0.03
AAPL231215P00095000,95.0,0.0,0.05,126.0,2023-12-16,0.1095890410958904,False,0.025
AAPL231215P00100000,100.0,0.02,0.08,1584.0,2023-12-16,0.1095890410958904,False,0.05
AAPL231215P00105000,105.0,0.01,0.09,948.0,2023-12-16,0.1095890410958904,False,0.049999999999999996
AAPL231215P00110000,110.0,0.06,0.1,883.0,2023-12-16,0.1095890410958904,False,0.08
AAPL231215P00115000,115.0,0.03,0.11,3039.0,2023-12-16,0.1095890410958904,False,0.07
AAPL231215P00120000,120.0,0.04,0.12,81.0,2023-12-16,0.1095890410958904,False,0.08
AAPL231215P00125000,125.0,0.08,0.14,400.0,2023-12-16,0.1095890410958904,False,0.11000000000000001
AAPL231215P00130000,130.0,0.09,0.16,346.0,2023-12-16,0.1095890410958904,False,0.125
AAPL231215P00135000,135.0,0.12,0.19,1208.0,2023-12-16,0.1095890410958904,False,0.155
AAPL231215P00140000,140.0,0.15,0.22,501.0,2023-12-16,0.1095890410958904,False,0.185
AAPL231215P00145000,145.0,0.2,0.26,2033.0,2023-12-16,0.1095890410958904,False,0.23
AAPL231215P00150000,150.0,0.31,0.35,8317.0,2023-12-16,0.1095890410958904,False,0.32999999999999996
AAPL231215P00155000,155.0,0.46,0.5,10550.0,2023-12-16,0.1095890410958904,False,0.48
AAPL231215P00160000,160.0,0.74,0.78,5979.0,2023-12-16,0.1095890410958904,False,0.76
AAPL231215P00165000,165.0,1.25,1.31,6970.0,2023-12-16,0.1095890410958904,False,1.28
AAPL231215P00170000,170.0,2.17,2.23,6282.0,2023-12-16,0.1095890410958904,False,2.2
AAPL231215P00175000,175.0,3.6,3.75,4670.0,2023-12-16,0.1095890410958904,False,3.675
AAPL231215P00180000,180.0,5.95,6.05,1594.0,2023-12-16,0.1095890410958904,False,6.0
AAPL231215P00185000,185.0,9.1,9.4,588.0,2023-12-16,0.1095890410958904,False,9.25
AAPL231215P00190000,190.0,13.0,14.2,117.0,2023-12-16,0.1095890410958904,False,13.6
AAPL231215P00195000,195.0,17.8,19.0,20.0,2023-12-16,0.1095890410958904,False,18.4
AAPL231215P00200000,200.0,22.8,24.0,23.0,2023-12-16,0.1095890410958904,False,23.4
AAPL231215P00205000,205.0,27.8,28.95,3.0,2023-12-16,0.1095890410958904,False,28.375
AAPL231215P00210000,210.0,32.8,33.9,3.0,2023-12-16,0.1095890410958904,False,33.349999999999994
AAPL231215P00215000,215.0,41.4,42.8,1.0,2023-12-16,0.1095890410958904,False,42.099999999999994
AAPL231215P00220000,220.0,42.8,43.95,6.0,2023-12-16,0.1095890410958904,False,43.375
AAPL231215P00225000,225.0,47.8,48.9,6.0,2023-12-16,0.1095890410958904,False,48.349999999999994
AAPL231215P00230000,230.0,52.75,53.95,7.0,2023-12-16,0.1095890410958904,False,53.35
AAPL231215P00235000,235.0,57.9,58.9,1.0,2023-12-16,0.1095890410958904,False,58.4
AAPL231215P00240000,240.0,57.85,58.85,4.0,2023-12-16,0.1095890410958904,False,58.35
AAPL231215P00250000,250.0,72.75,73.85,33.0,2023-12-16,0.1095890410958904,False,73.3
AAPL231215P00255000,255.0,77.75,78.95,7.0,2023-12-16,0.1095890410958904,False,78.35
AAPL231215P00260000,260.0,82.8,83.9,4.0,2023-12-16,0.1095890410958904,False,83.35
AAPL231215P00270000,270.0,90.3,94.1,,2023-12-16,0.1095890410958904,False,92.19999999999999
AAPL231215P00275000,275.0,100.75,101.3,,2023-12-16,0.1095890410958904,False,101.025
AAPL231215P00280000,280.0,89.4,91.2,2.0,2023-12-16,0.1095890410958904,False,90.30000000000001
AAPL231215P00285000,285.0,108.65,111.5,2.0,2023-12-16,0.1095890410958904,False,110.075
AAPL231215P00290000,290.0,109.7,110.75,1.0,2023-12-16,0.1095890410958904,False,110.225
AAPL231215P00295000,295.0,115.25,116.75,,2023-12-16,0.1095890410958904,False,116.0
AAPL240119C00050000,50.0,125.6,128.35,6.0,2024-01-20,0.2054794520547945,True,126.975
AAPL240119C00055000,55.0,113.3,114.35,57.0,2024-01-20,0.2054794520547945,True,113.82499999999999
AAPL240119C00060000,60.0,116.0,118.5,1.0,2024-01-20,0.2054794520547945,True,117.25
AAPL240119C00065000,65.0,111.0,113.0,2.0,2024-01-20,0.2054794520547945,True,112.0
AAPL240119C00070000,70.0,105.85,108.6,2.0,2024-01-20,0.2054794520547945,True,107.225
AAPL240119C00075000,75.0,101.25,103.05,3.0,2024-01-20,0.2054794520547945,True,102.15
AAPL240119C00080000,80.0,96.25,98.75,3.0,2024-01-20,0.2054794520547945,True,97.5
AAPL240119C00085000,85.0,91.2,93.85,12.0,2024-01-20,0.2054794520547945,True,92.525
AAPL240119C00090000,90.0,86.55,88.1,3.0,2024-01-20,0.2054794520547945,True,87.32499999999999
AAPL240119C00095000,95.0,81.25,84.0,2.0,2024-01-20,0.2054794520547945,True,82.625
AAPL240119C00100000,100.0,76.3,79.05,11.0,2024-01-20,0.2054794520547945,True,77.675
AAPL240119C00105000,105.0,71.4,73.5,5.0,2024-01-20,0.2054794520547945,True,72.45
AAPL240119C00110000,110.0,66.7,68.85,5.0,2024-01-20,0.2054794520547945,True,67.775
AAPL240119C00115000,115.0,61.6,63.4,6.0,2024-01-20,0.2054794520547945,True,62.5
AAPL240119C00120000,120.0,56.65,58.75,5.0,2024-01-20,0.2054794520547945,True,57.7
AAPL240119C00125000,125.0,52.1,53.6,2.0,2024-01-20,0.2054794520547945,True,52.85
AAPL240119C00130000,130.0,48.0,48.45,19.0,2024-01-20,0.2054794520547945,True,48.225
AAPL240119C00135000,135.0,43.1,43.6,236.0,2024-01-20,0.2054794520547945,True,43.35
AAPL240119C00140000,140.0,38.25,38.75,41.0,2024-01-20,0.2054794520547945,True,38.5
AAPL240119C00145000,145.0,33.55,33.95,41.0,2024-01-20,0.2054794520547945,True,33.75
AAPL240119C00150000,150.0,28.7,29.2,354.0,2024-01-20,0.2054794520547945,True,28.95
AAPL240119C00155000,155.0,24.1,24.7,179.0,2024-01-20,0.2054794520547945,True,24.4
AAPL240119C00160000,160.0,19.7,20.1,345.0,2024-01-20,0.2054794520547945,True,19.9
AAPL240119C00165000,165.0,15.65,15.9,224.0,2024-01-20,0.2054794520547945,True,15.775
AAPL240119C00170000,170.0,11.85,12.05,1377.0,2024-01-20,0.2054794520547945,True,11.95
AAPL240119C00175000,175.0,8.45,8.6,2861.0,2024-01-20,0.2054794520547945,True,8.524999999999999
AAPL240119C00180000,180.0,5.6,5.75,5636.0,2024-01-20,0.2054794520547945,True,5.675
AAPL240119C00185000,185.0,3.4,3.55,3311.0,2024-01-20,0.2054794520547945,True,3.4749999999999996
AAPL240119C00190000,190.0,1.9,1.96,8538.0,2024-01-20,0.2054794520547945,True,1.93
AAPL240119C00195000,195.0,1.0,1.05,2646.0,2024-01-20,0.2054794520547945,True,1.025
AAPL240119C00200000,200.0,0.52,0.54,7119.0,2024-01-20,0.2054794520547945,True,0.53
AAPL240119C00205000,205.0,0.27,0.29,1500.0,2024-01-20,0.2054794520547945,True,0.28
AAPL240119C00210000,210.0,0.16,0.18,784.0,2024-01-20,0.2054794520547945,True,0.16999999999999998
AAPL240119C00215000,215.0,0.11,0.13,570.0,2024-01-20,0.2054794520547945,True,0.12
AAPL240119C00220000,220.0,0.08,0.11,778.0,2024-01-20,0.2054794520547945,True,0.095
AAPL240119C00225000,225.0,0.06,0.07,221.0,2024-01-20,0.2054794520547945,True,0.065
AAPL240119C00230000,230.0,0.0,0.05,436.0,2024-01-20,0.2054794520547945,True,0.025
AAPL240119C00235000,235.0,0.03,0.05,253.0,2024-01-20,0.2054794520547945,True,0.04
AAPL240119C00240000,240.0,0.02,0.04,160.0,2024-01-20,0.2054794520547945,True,0.03
AAPL240119C00245000,245.0,0.0,0.19,3.0,2024-01-20,0.2054794520547945,True,0.095
AAPL240119C00250000,250.0,0.01,0.03,376.0,2024-01-20,0.2054794520547945,True,0.02
AAPL240119C00255000,255.0,0.01,0.03,33.0,2024-01-20,0.2054794520547945,True,0.02
AAPL240119C00260000,260.0,0.01,0.02,16.0,2024-01-20,0.2054794520547945,True,0.015
AAPL240119C00265000,265.0,0.01,0.02,1.0,2024-01-20,0.2054794520547945,True,0.015
AAPL240119C00270000,270.0,0.0,0.02,11.0,2024-01-20,0.2054794520547945,True,0.01
AAPL240119C00275000,275.0,0.01,0.02,5.0,2024-01-20,0.2054794520547945,True,0.015
AAPL240119C00280000,280.0,0.01,0.02,18.0,2024-01-20,0.2054794520547945,True,0.015
AAPL240119C00285000,285.0,0.0,0.01,10.0,2024-01-20,0.2054794520547945,True,0.005
AAPL240119C00290000,290.0,0.0,0.01,30.0,2024-01-20,0.2054794520547945,True,0.005
AAPL240119C00300000,300.0,0.0,0.01,1.0,2024-01-20,0.2054794520547945,True,0.005
AAPL240119C00310000,310.0,0.0,0.01,10.0,2024-01-20,0.2054794520547945,True,0.005
AAPL240119C00320000,320.0,0.0,0.01,10.0,2024-01-20,0.2054794520547945,True,0.005
AAPL240119P00050000,50.0,0.0,0.01,1.0,2024-01-20,0.2054794520547945,False,0.005
AAPL240119P00055000,55.0,0.0,0.01,11.0,2024-01-20,0.2054794520547945,False,0.005
AAPL240119P00060000,60.0,0.0,0.02,17.0,2024-01-20,0.2054794520547945,False,0.01
AAPL240119P00065000,65.0,0.01,0.03,8.0,2024-01-20,0.2054794520547945,False,0.02
AAPL240119P00070000,70.0,0.01,0.02,2.0,2024-01-20,0.2054794520547945,False,0.015
AAPL240119P00075000,75.0,0.01,0.04,4.0,2024-01-20,0.2054794520547945,False,0.025
AAPL240119P00080000,80.0,0.0,0.05,39.0,2024-01-20,0.2054794520547945,False,0.025
AAPL240119P00085000,85.0,0.0,0.06,6.0,2024-01-20,0.2054794520547945,False,0.03
AAPL240119P00090000,90.0,0.02,0.07,4.0,2024-01-20,0.2054794520547945,False,0.045000000000000005
AAPL240119P00095000,95.0,0.01,0.08,621.0,2024-01-20,0.2054794520547945,False,0.045
AAPL240119P00100000,100.0,0.04,0.09,332.0,2024-01-20,0.2054794520547945,False,0.065
AAPL240119P00105000,105.0,0.05,0.11,16.0,2024-01-20,0.2054794520547945,False,0.08
AAPL240119P00110000,110.0,0.05,0.13,134.0,2024-01-20,0.2054794520547945,False,0.09
AAPL240119P00115000,115.0,0.1,0.16,57.0,2024-01-20,0.2054794520547945,False,0.13
AAPL240119P00120000,120.0,0.1,0.19,2102.0,2024-01-20,0.2054794520547945,False,0.14500000000000002
AAPL240119P00125000,125.0,0.1,0.22,263.0,2024-01-20,0.2054794520547945,False,0.16
AAPL240119P00130000,130.0,0.25,0.26,183.0,2024-01-20,0.2054794520547945,False,0.255
AAPL240119P00135000,135.0,0.25,0.33,124.0,2024-01-20,0.2054794520547945,False,0.29000000000000004
AAPL240119P00140000,140.0,0.4,0.42,12880.0,2024-01-20,0.2054794520547945,False,0.41000000000000003
AAPL240119P00145000,145.0,0.52,0.56,1280.0,2024-01-20,0.2054794520547945,False,0.54
AAPL240119P00150000,150.0,0.75,0.77,2170.0,2024-01-20,0.2054794520547945,False,0.76
AAPL240119P00155000,155.0,1.0,1.1,4100.0,2024-01-20,0.2054794520547945,False,1.05
AAPL240119P00160000,160.0,1.52,1.62,3887.0,2024-01-20,0.2054794520547945,False,1.57
AAPL240119P00165000,165.0,2.36,2.41,2925.0,2024-01-20,0.2054794520547945,False,2.385
AAPL240119P00170000,170.0,3.45,3.55,4653.0,2024-01-20,0.2054794520547945,False,3.5
AAPL240119P00175000,175.0,5.05,5.2,3372.0,2024-01-20,0.2054794520547945,False,5.125
AAPL240119P00180000,180.0,7.25,7.4,711.0,2024-01-20,0.2054794520547945,False,7.325
AAPL240119P00185000,185.0,10.05,10.6,397.0,2024-01-20,0.2054794520547945,False,10.325
AAPL240119P00190000,190.0,13.25,15.2,79.0,2024-01-20,0.2054794520547945,False,14.225
AAPL240119P00195000,195.0,17.8,19.0,47.0,2024-01-20,0.2054794520547945,False,18.4
AAPL240119P00200000,200.0,22.9,24.8,19.0,2024-01-20,0.2054794520547945,False,23.85
AAPL240119P00205000,205.0,28.0,29.8,3.0,2024-01-20,0.2054794520547945,False,28.9
AAPL240119P00210000,210.0,32.9,34.8,40.0,2024-01-20,0.2054794520547945,False,33.849999999999994
AAPL240119P00215000,215.0,37.25,39.25,1.0,2024-01-20,0.2054794520547945,False,38.25
AAPL240119P00220000,220.0,42.05,44.75,1.0,2024-01-20,0.2054794520547945,False,43.4
AAPL240119P00225000,225.0,51.35,52.85,2.0,2024-01-20,0.2054794520547945,False,52.1
AAPL240119P00230000,230.0,56.7,57.85,1.0,2024-01-20,0.2054794520547945,False,57.275000000000006
AAPL240119P00235000,235.0,57.85,59.4,1.0,2024-01-20,0.2054794520547945,False,58.625
AAPL240119P00240000,240.0,62.0,64.75,4.0,2024-01-20,0.2054794520547945,False,63.375
AAPL240119P00245000,245.0,67.9,69.75,1.0,2024-01-20,0.2054794520547945,False,68.825
AAPL240119P00250000,250.0,72.0,74.35,10.0,2024-01-20,0.2054794520547945,False,73.175
AAPL240119P00255000,255.0,81.7,83.0,2.0,2024-01-20,0.2054794520547945,False,82.35
AAPL240119P00260000,260.0,79.4,81.55,1.0,2024-01-20,0.2054794520547945,False,80.475
AAPL240119P00265000,265.0,94.9,98.25,,2024-01-20,0.2054794520547945,False,96.575
AAPL240119P00270000,270.0,94.6,97.6,1500.0,2024-01-20,0.2054794520547945,False,96.1
AAPL240119P00275000,275.0,122.6,124.85,1.0,2024-01-20,0.2054794520547945,False,123.725
AAPL240119P00280000,280.0,102.2,105.45,2000.0,2024-01-20,0.2054794520547945,False,103.825
